0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
28743.0,0.489337,0.053404,0.073305,0.061998,0.529381,0.176147,0.458219,0.004264,0.239111,0.098325,0.045284,0.697939,0.644786,0.059522,0.56044,1.0
1581.0,0.466161,0.000633,0.141683,0.146919,0.864643,0.0,0.689335,0.003091,0.015456,0.037202,0.001546,1.0,0.333333,0.045198,0.333333,1.0
184.0,0.494565,0.0,0.195652,0.107527,0.847826,0.0,0.675325,0.0,0.038961,0.025317,0.0,1.0,0.113924,0.0,0.5,1.0
6775.0,0.460074,0.278376,0.182583,0.165664,0.844871,0.019631,0.680977,0.002591,0.015544,0.059847,0.240193,0.995929,0.285317,0.084763,0.652174,1.0
200.0,0.455,0.0,0.14,0.110092,0.92,0.0,0.764706,0.0,0.0,0.170732,0.0,1.0,0.353659,0.166667,1.0,1.0
1782.0,0.466891,0.000561,0.298541,0.24,0.726712,0.063412,0.581365,0.006562,0.052493,0.244797,0.001312,0.998688,0.398414,0.02,0.423077,1.0
259.0,0.482626,0.0,0.281853,0.164179,0.88417,0.0,0.738739,0.0,0.009009,0.034783,0.0,1.0,0.104348,0.0625,1.0,1.0
14170.0,0.484121,0.0753,0.170289,0.121067,0.570572,0.022795,0.413803,0.00165,0.173907,0.16783,0.072725,0.966181,0.459673,0.014413,0.70297,0.0
1345.0,0.46171,0.0,0.264684,0.185083,0.830483,0.049814,0.715631,0.001883,0.016949,0.051786,0.0,0.992467,0.219643,0.1,0.75,1.0
2754.0,0.482934,0.002179,0.384532,0.095506,0.902687,0.0,0.813312,0.000812,0.025974,0.262717,0.000812,0.991883,0.095751,0.084507,0.469388,0.0
5169.0,0.473786,0.006771,0.158445,0.103677,0.875605,0.0,0.741728,0.003677,0.030331,0.046032,0.006893,0.997702,0.298992,0.055647,0.545455,1.0
41958.0,0.510987,0.018971,0.122361,0.085486,0.53351,0.035273,0.450389,0.003952,0.270116,0.051743,0.015573,0.925378,0.52492,0.06012,0.148571,0.0
49708.0,0.462924,0.385411,0.213125,0.12522,0.796773,0.008791,0.626378,0.004496,0.06914,0.195745,0.304624,0.945104,0.611898,0.085178,0.413333,0.0
6566.0,0.467865,0.003046,0.189613,0.154551,0.811605,0.023454,0.641853,0.003038,0.039119,0.070925,0.001139,0.996202,0.215949,0.091549,0.529412,1.0
468.0,0.497863,0.0,0.08547,0.110638,0.912393,0.0,0.744526,0.007299,0.036496,0.234637,0.0,0.941606,0.396648,0.305556,0.875,1.0
27608.0,0.506085,0.050022,0.024703,0.024934,0.932049,0.0,0.849666,0.004831,0.051645,0.108947,0.052335,0.860018,0.177104,0.110952,0.150685,0.0
25725.0,0.469893,0.04723,0.175394,0.112121,0.873625,0.029193,0.762944,0.000914,0.032004,0.028213,0.03989,0.992914,0.082084,0.075163,0.607595,0.0
3843.0,0.465001,0.518085,0.147021,0.148346,0.818892,0.0726,0.714715,0.003003,0.023273,0.076923,0.446697,0.998499,0.264726,0.130841,0.5625,1.0
204.0,0.470588,0.0,0.147059,0.111111,0.852941,0.0,0.686747,0.024096,0.036145,0.067416,0.0,1.0,0.393258,0.096774,1.0,1.0
390.0,0.489744,0.0,0.097436,0.030151,0.971795,0.0,0.898148,0.0,0.0,0.107438,0.0,0.990741,0.206612,0.111111,1.0,1.0
2244.0,0.513369,0.0,0.3418,0.093407,0.828877,0.013369,0.701312,0.004036,0.049445,0.491273,0.0,0.860747,0.465092,0.139344,0.333333,0.0
6547.0,0.462196,0.002138,0.210631,0.171258,0.81167,0.023828,0.636665,0.002582,0.027665,0.082572,0.002582,0.991885,0.350931,0.069922,0.76087,1.0
2756.0,0.505443,0.043904,0.068941,0.067498,0.948839,0.0,0.882992,0.006031,0.034982,0.024706,0.037395,0.985525,0.114118,0.080357,0.666667,0.0
198.0,0.484849,0.282828,0.242424,0.245098,0.828283,0.0,0.651163,0.011628,0.011628,0.14,0.22093,1.0,0.23,0.15,0.0,1.0
851.0,0.445358,0.0,0.189189,0.161017,0.864865,0.0,0.669782,0.003115,0.018692,0.055882,0.0,0.996885,0.447059,0.152174,0.0,1.0
1969.0,0.480955,0.0,0.183342,0.149707,0.836465,0.022854,0.691057,0.00542,0.04065,0.042802,0.0,0.98916,0.236057,0.063291,0.222222,1.0
205.0,0.468293,0.0,0.326829,0.165138,0.770732,0.0,0.568628,0.0,0.029412,0.184,0.0,1.0,0.256,0.0,0.8,1.0
10099.0,0.484602,0.002377,0.117239,0.07416,0.883553,0.011486,0.759293,0.0029,0.032165,0.028183,0.002109,0.996309,0.249039,0.044693,0.266667,1.0
383.0,0.527415,0.0,0.140992,0.082873,0.950392,0.0,0.859375,0.0,0.007813,0.072464,0.0,0.992188,0.289855,0.136364,0.75,1.0
369879.0,0.464265,0.257819,0.179345,0.146566,0.726689,0.056337,0.569803,0.0023,0.06806,0.098003,0.236925,0.992045,0.388278,0.054296,0.618962,1.0
253.0,0.537549,0.0,0.086957,0.034188,0.964427,0.0,0.863636,0.0,0.0,0.175,0.0,0.969697,0.15,0.25,1.0,1.0
448.0,0.506696,0.0,0.191964,0.144796,0.875,0.0,0.695652,0.0,0.0,0.111111,0.0,1.0,0.275362,0.139535,0.5,1.0
11686.0,0.437104,0.007445,0.598751,0.261022,0.781961,0.0,0.609516,0.000807,0.018871,0.178373,0.003871,0.983387,0.671217,0.01897,0.606061,0.0
624.0,0.472756,0.216346,0.224359,0.182371,0.838141,0.032051,0.693798,0.0,0.007752,0.14,0.162791,1.0,0.29,0.163265,0.857143,1.0
12646.0,0.463309,0.129606,0.181876,0.125092,0.773604,0.001819,0.591259,0.001501,0.084412,0.042393,0.118364,0.992497,0.269984,0.037325,0.423077,0.0
13818.0,0.493414,0.028658,0.144232,0.075429,0.775727,0.000651,0.619977,0.007321,0.102652,0.187227,0.022287,0.975923,0.564987,0.067404,0.351852,0.0
443.0,0.48307,0.0,0.282167,0.183406,0.837472,0.0,0.635417,0.0,0.010417,0.09434,0.0,1.0,0.254717,0.113636,1.0,1.0
1099.0,0.512284,0.006369,0.039127,0.027985,0.751592,0.0,0.578834,0.008639,0.12527,0.208547,0.0,0.982721,0.425641,0.045685,0.555556,0.0
5538.0,0.442037,0.166486,0.111412,0.106796,0.705128,0.050018,0.559705,0.002462,0.105047,0.056889,0.137874,0.981535,0.369195,0.03486,0.0,0.0
87.0,0.482759,0.0,0.252874,0.133333,0.839081,0.0,0.641026,0.0,0.0,0.25,0.0,1.0,0.192308,0.0,0.666667,1.0
939.0,0.451544,0.0,0.337593,0.211651,0.779553,0.053248,0.63747,0.002433,0.014599,0.182903,0.0,0.995134,0.308151,0.09901,0.857143,1.0
87.0,0.471264,0.0,0.126437,0.086957,0.839081,0.0,0.647059,0.029412,0.029412,0.276596,0.0,0.970588,0.510638,0.181818,0.0,1.0
3011.0,0.474261,0.001993,0.183328,0.141504,0.786118,0.061109,0.647678,0.006135,0.038563,0.057025,0.000876,0.98773,0.452893,0.113835,0.4,1.0
2108.0,0.502372,0.009013,0.086812,0.040991,0.951613,0.0,0.883081,0.002751,0.019257,0.09125,0.006878,0.980743,0.06375,0.121951,0.657143,0.0
40.0,0.45,0.0,0.1,0.0,0.875,0.0,0.666667,0.0,0.0,0.166667,0.0,1.0,0.277778,0.0,0.0,1.0
19373.0,0.494709,0.01564,0.048108,0.040862,0.922469,0.005678,0.828594,0.003456,0.039434,0.044151,0.01304,0.972977,0.168494,0.09816,0.28125,0.0
439.0,0.453303,0.0,0.134396,0.079167,0.929385,0.0,0.809524,0.0,0.020408,0.039216,0.0,1.0,0.058824,0.071429,0.666667,1.0
409.0,0.488998,0.002445,0.051345,0.043062,0.93643,0.0,0.854701,0.025641,0.051282,0.290909,0.0,0.965812,0.387879,0.225807,0.0,1.0
1801.0,0.488617,0.002221,0.139922,0.12595,0.832315,0.019434,0.683674,0.002916,0.065598,0.047222,0.002916,0.997085,0.309722,0.054902,0.5,0.0
26184.0,0.442255,0.342614,0.199091,0.173035,0.782577,0.052131,0.632315,0.002855,0.034922,0.086412,0.292511,0.99667,0.407459,0.100857,0.557692,1.0
312.0,0.477564,0.0,0.102564,0.147239,0.916667,0.0,0.783784,0.0,0.018018,0.146154,0.0,0.981982,0.323077,0.190476,0.75,1.0
11114.0,0.498111,0.122368,0.047778,0.038365,0.908944,0.002969,0.816601,0.003689,0.055336,0.099003,0.119631,0.942293,0.140076,0.108696,0.352113,0.0
26326.0,0.502431,0.128618,0.129796,0.108024,0.685938,0.015004,0.513598,0.005456,0.137059,0.128144,0.090766,0.908159,0.623712,0.054451,0.254658,0.0
2859.0,0.437915,0.528157,0.167191,0.164281,0.842952,0.037076,0.700457,0.0,0.012785,0.086739,0.488585,0.992694,0.322769,0.145414,0.461539,1.0
611.0,0.468085,0.0,0.14239,0.126154,0.90671,0.0,0.786611,0.004184,0.025105,0.104869,0.0,0.995816,0.378277,0.111111,0.666667,1.0
1248.0,0.429487,0.637821,0.207532,0.203652,0.818109,0.059295,0.678879,0.0,0.008621,0.143911,0.581897,0.989224,0.328413,0.136126,1.0,1.0
192.0,0.484375,0.0,0.114583,0.111111,0.901042,0.0,0.731343,0.0,0.014925,0.106667,0.0,0.985075,0.36,0.222222,0.0,1.0
561.0,0.454546,0.356506,0.163993,0.179739,0.877005,0.0,0.693396,0.004717,0.014151,0.116667,0.283019,0.985849,0.320833,0.12,0.666667,1.0
17824.0,0.482832,0.044098,0.049708,0.037861,0.216169,0.613779,0.445598,0.002678,0.211918,0.042628,0.042852,0.960161,0.489744,0.062563,0.363636,0.0
1001.0,0.498502,0.013986,0.171828,0.087649,0.925075,0.0,0.829268,0.0,0.012195,0.078652,0.012195,1.0,0.026966,0.0,1.0,0.0
8515.0,0.480094,0.00047,0.167352,0.115654,0.879507,0.0,0.733552,0.002977,0.029175,0.045196,0.000595,0.994344,0.288232,0.034646,0.393939,0.0
26778.0,0.45261,0.107551,0.168011,0.149679,0.814997,0.020913,0.64054,0.004159,0.036325,0.080799,0.094833,0.99658,0.354715,0.096337,0.55618,1.0
2633.0,0.461451,0.003798,0.225598,0.157969,0.819597,0.048234,0.709336,0.001925,0.027912,0.056312,0.002887,0.998075,0.192552,0.026178,0.3,1.0
542.0,0.498155,0.001845,0.138376,0.154412,0.916974,0.0,0.794737,0.005263,0.026316,0.107981,0.005263,0.994737,0.253521,0.173913,0.6,1.0
340.0,0.444118,0.0,0.202941,0.148148,0.855882,0.0,0.689655,0.0,0.027586,0.039735,0.0,1.0,0.192053,0.1,0.0,1.0
1974.0,0.507092,0.001013,0.078014,0.067831,0.91692,0.0,0.800298,0.002981,0.038748,0.014684,0.0,0.992548,0.287812,0.109489,0.5,1.0
105511.0,0.472102,0.208974,0.168134,0.12801,0.804286,0.02014,0.637033,0.004898,0.055656,0.076426,0.177638,0.978609,0.318203,0.091225,0.464191,1.0
314.0,0.452229,0.0,0.251592,0.168605,0.843949,0.0,0.646617,0.0,0.015038,0.089041,0.0,1.0,0.315069,0.129032,1.0,1.0
4407.0,0.491491,0.003177,0.150443,0.066042,0.825732,0.000454,0.678791,0.006715,0.080582,0.062926,0.003358,0.965865,0.319874,0.065913,0.368421,0.0
7425.0,0.626128,0.201212,0.001077,0.002882,0.71569,0.280404,0.982432,0.000676,0.001351,0.085291,0.19527,0.926351,0.202719,0.21108,0.0,0.0
5904.0,0.488313,0.006436,0.124323,0.105594,0.899221,0.014058,0.7923,0.004753,0.02424,0.035747,0.004753,0.987167,0.2044,0.058048,0.444444,0.0
9202.0,0.49022,0.002934,0.134319,0.099339,0.844708,0.024777,0.704644,0.005769,0.036631,0.104134,0.000577,0.948947,0.347545,0.119707,0.476191,1.0
195.0,0.517949,0.0,0.107692,0.074468,0.882051,0.0,0.722892,0.0,0.0,0.278261,0.0,1.0,0.130435,0.066667,0.0,1.0
308.0,0.522727,0.003247,0.045455,0.027211,0.892857,0.0,0.738739,0.0,0.027027,0.21831,0.0,0.972973,0.387324,0.214286,0.75,1.0
2123.0,0.481394,0.000471,0.130947,0.055404,0.869053,0.044277,0.808011,0.002762,0.042818,0.057292,0.0,0.991713,0.067708,0.115385,0.111111,0.0
66270.0,0.479689,0.095307,0.081319,0.068618,0.640169,0.104678,0.529492,0.003111,0.145301,0.1067,0.082935,0.935184,0.51919,0.057659,0.570934,0.0
1248.0,0.495994,0.000801,0.157051,0.103339,0.842949,0.030449,0.723176,0.006438,0.049356,0.006397,0.0,0.995708,0.240938,0.05,0.0,0.0
328.0,0.472561,0.0,0.268293,0.231214,0.777439,0.0,0.562914,0.006623,0.039735,0.116959,0.0,1.0,0.263158,0.151515,1.0,1.0
13883.0,0.478139,0.181949,0.1419,0.129331,0.88259,0.026219,0.762708,0.002596,0.024659,0.084555,0.165261,0.854424,0.313861,0.184961,0.507937,1.0
1581.0,0.481341,0.0,0.134725,0.080488,0.916509,0.0,0.788868,0.009597,0.024952,0.04927,0.0,0.892514,0.310219,0.238095,0.666667,1.0
159.0,0.465409,0.150943,0.245283,0.2,0.867925,0.0,0.681818,0.0,0.0,0.043478,0.106061,1.0,0.391304,0.055556,0.0,1.0
117.0,0.461539,0.0,0.188034,0.079365,0.854701,0.0,0.659575,0.0,0.021277,0.20339,0.0,1.0,0.288136,0.25,0.0,1.0
735.0,0.476191,0.002721,0.12517,0.116883,0.854422,0.0,0.681159,0.014493,0.043478,0.118211,0.0,0.992754,0.412141,0.126126,0.333333,1.0
4391.0,0.427693,0.488727,0.189706,0.179069,0.824414,0.030289,0.657999,0.001131,0.016393,0.067475,0.428491,0.996043,0.332631,0.112486,0.6,1.0
44129.0,0.483492,0.205285,0.103651,0.098758,0.692538,0.024768,0.522148,0.005084,0.120105,0.142154,0.17915,0.977751,0.48873,0.045829,0.281955,0.0
1358.0,0.499264,0.006627,0.050074,0.044118,0.932253,0.0,0.828571,0.004762,0.035714,0.076923,0.007143,0.764286,0.224176,0.127907,0.619048,0.0
6874.0,0.503491,0.006983,0.088449,0.029886,0.946756,0.0,0.884424,0.005869,0.036117,0.115415,0.009029,0.948984,0.127796,0.205128,0.435897,0.0
2278.0,0.516681,0.003951,0.053995,0.045413,0.826163,0.050044,0.730524,0.001277,0.067688,0.176656,0.003831,0.965517,0.335436,0.07554,0.649123,1.0
30050.0,0.490383,0.093378,0.089085,0.07627,0.819434,0.011681,0.687577,0.007245,0.106203,0.167917,0.078813,0.883195,0.504191,0.089164,0.226994,0.0
295.0,0.491525,0.0,0.288136,0.213333,0.80678,0.0,0.608696,0.0,0.014493,0.148148,0.0,1.0,0.259259,0.074074,0.5,1.0
1870.0,0.460963,0.02246,0.237968,0.186508,0.794652,0.045455,0.643132,0.003851,0.023107,0.138274,0.020539,0.993582,0.300885,0.081218,0.735294,1.0
3994.0,0.488984,0.004507,0.114672,0.078393,0.916375,0.0,0.800138,0.002757,0.024811,0.044766,0.004135,0.993108,0.239631,0.047733,0.194444,0.0
110.0,0.472727,0.0,0.327273,0.172414,0.809091,0.0,0.588235,0.0,0.0,0.25,0.0,1.0,0.411765,0.272727,1.0,1.0
7284.0,0.442065,0.196321,0.289264,0.208908,0.749451,0.057249,0.596491,0.00188,0.031955,0.134959,0.156328,0.989662,0.437669,0.075254,0.473684,1.0
2988.0,0.557898,0.045515,0.055556,0.057532,0.350736,0.615797,0.776882,0.005376,0.037634,0.092683,0.104839,0.916667,0.243902,0.329114,0.9,1.0
1746.0,0.425544,0.026919,0.238832,0.181456,0.797251,0.065865,0.701149,0.005747,0.027299,0.042641,0.020115,0.997126,0.379642,0.047847,0.375,1.0
321.0,0.464175,0.0,0.302181,0.203488,0.797508,0.0,0.587097,0.0,0.006452,0.236453,0.0,1.0,0.221675,0.04,1.0,1.0
4978.0,0.502009,0.005424,0.025512,0.029044,0.972479,0.0,0.918672,0.004979,0.019917,0.081555,0.009129,0.296266,0.489329,0.308511,0.428571,1.0
42.0,0.476191,0.0,0.071429,0.045455,0.976191,0.0,0.923077,0.0,0.0,0.133333,0.0,1.0,0.4,0.333333,1.0,1.0
298.0,0.496644,0.0,0.120805,0.093333,0.90604,0.0,0.759259,0.0,0.018519,0.114754,0.0,0.981482,0.319672,0.191489,1.0,1.0
669.0,0.491779,0.004484,0.118087,0.076471,0.93722,0.0,0.840638,0.0,0.007968,0.023346,0.003984,1.0,0.077821,0.029412,0.5,0.0
309.0,0.478964,0.0,0.148867,0.142857,0.84466,0.0,0.674797,0.01626,0.048781,0.046512,0.0,0.99187,0.333333,0.074074,1.0,1.0
2717.0,0.481781,0.120353,0.108944,0.097301,0.909091,0.0,0.784274,0.006048,0.023186,0.110314,0.105847,0.944557,0.379372,0.115854,0.645161,1.0
1025.0,0.448781,0.008781,0.409756,0.223009,0.764878,0.0,0.581308,0.0,0.028037,0.83139,0.009346,0.996262,0.256855,0.009804,0.587629,0.0
328.0,0.448171,0.0,0.320122,0.237569,0.77439,0.0,0.549383,0.0,0.006173,0.129032,0.0,1.0,0.322581,0.038462,1.0,1.0
1354.0,0.471935,0.000739,0.098228,0.075525,0.916544,0.0,0.787746,0.006565,0.02407,0.02766,0.0,0.995624,0.225532,0.053192,0.0,0.0
401.0,0.533666,0.004988,0.037407,0.064171,0.837905,0.0,0.633987,0.0,0.045752,0.310811,0.006536,0.980392,0.522523,0.125,0.666667,0.0
275221.0,0.478103,0.584567,0.092824,0.097064,0.843827,0.031909,0.684212,0.00331,0.04084,0.106574,0.578622,0.768634,0.573371,0.155487,0.412313,0.0
1974.0,0.452888,0.011145,0.210233,0.173148,0.796859,0.059777,0.681572,0.006775,0.050136,0.088889,0.009485,0.976965,0.314815,0.043333,0.571429,0.0
258.0,0.523256,0.0,0.108527,0.081301,0.864341,0.0,0.712766,0.0,0.053192,0.040816,0.0,1.0,0.316327,0.083333,0.0,1.0
1505.0,0.47309,0.0,0.198007,0.137453,0.815947,0.065781,0.715827,0.003597,0.030576,0.054422,0.0,0.998201,0.205782,0.081818,0.25,1.0
38696.0,0.493281,0.06887,0.05936,0.049674,0.910973,0.005169,0.808128,0.003627,0.037086,0.055711,0.066844,0.987564,0.146512,0.116544,0.143939,0.0
18406.0,0.490547,0.03526,0.121048,0.080196,0.796153,0.0,0.625463,0.001278,0.089863,0.066022,0.036303,0.985172,0.344556,0.022071,0.390244,0.0
2.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.888889,0.0,1.0,0.444444,0.0,1.0,1.0
161.0,0.47205,0.0,0.130435,0.117647,0.881988,0.0,0.704918,0.0,0.016393,0.164384,0.0,1.0,0.054795,0.285714,0.0,1.0
2871.0,0.453501,0.437478,0.23302,0.23327,0.795542,0.052595,0.645161,0.000872,0.022668,0.072757,0.387969,0.999128,0.272433,0.094037,0.846154,1.0
384.0,0.497396,0.041667,0.09375,0.062176,0.9375,0.0,0.840278,0.0,0.006944,0.058824,0.027778,0.993056,0.431373,0.065217,0.5,1.0
5416.0,0.462334,0.013294,0.196824,0.151786,0.759971,0.090103,0.647479,0.000952,0.026166,0.054856,0.00666,0.998097,0.319694,0.079341,0.6,1.0
1872.0,0.485043,0.000534,0.104167,0.080913,0.892094,0.008547,0.761398,0.00304,0.042553,0.035191,0.0,0.992401,0.230205,0.08046,0.0,1.0
4110.0,0.484185,0.007299,0.110219,0.079245,0.906569,0.002676,0.78854,0.003411,0.036153,0.043705,0.005457,0.983629,0.317025,0.152632,0.384615,1.0
427.0,0.466042,0.074942,0.18267,0.175439,0.868853,0.0,0.694118,0.005882,0.017647,0.158416,0.058824,1.0,0.30198,0.133333,1.0,1.0
5499.0,0.456265,0.0,0.242771,0.170903,0.810875,0.025823,0.642735,0.002564,0.020513,0.073267,0.0,0.998718,0.319604,0.02924,0.684211,1.0
1392.0,0.452586,0.559626,0.188218,0.173228,0.841236,0.0,0.642857,0.001742,0.02439,0.138138,0.5,0.991289,0.274775,0.134199,0.466667,1.0
3413.0,0.464108,0.060065,0.235863,0.18152,0.828304,0.030472,0.666911,0.002201,0.015407,0.185296,0.046955,0.916361,0.317992,0.125,0.575758,1.0
4026.0,0.506706,0.003726,0.073771,0.057402,0.891704,0.0,0.770515,0.010431,0.053547,0.099562,0.002782,0.916551,0.435817,0.127388,0.62069,0.0
63.0,0.444444,0.0,0.380952,0.2,0.746032,0.0,0.529412,0.0,0.0,0.170732,0.0,1.0,0.219512,0.0,1.0,1.0
388.0,0.481959,0.0,0.110825,0.089552,0.93299,0.0,0.816794,0.0,0.015267,0.043796,0.0,1.0,0.138686,0.176471,0.0,0.0
377.0,0.496021,0.002653,0.061008,0.031579,0.992042,0.0,0.975,0.0,0.0,0.04,0.008333,0.95,0.024,0.0,1.0,0.0
11739.0,0.486924,0.009371,0.088168,0.073219,0.848198,0.026919,0.734086,0.005044,0.066539,0.040783,0.001682,0.994475,0.27788,0.041769,0.307692,0.0
138.0,0.57971,0.007246,0.253623,0.189655,0.811594,0.0,0.609375,0.0,0.015625,0.710407,0.0,1.0,0.687783,0.0,0.0,1.0
533.0,0.482176,0.0,0.221388,0.134058,0.833021,0.0,0.665179,0.004464,0.049107,0.089431,0.0,1.0,0.239837,0.038462,1.0,1.0
876.0,0.494292,0.070776,0.111872,0.088036,0.899543,0.0,0.766871,0.006135,0.030675,0.091922,0.058282,0.984663,0.133705,0.104478,0.454546,1.0
2857.0,0.666083,0.230662,0.0014,0.007338,0.60798,0.387119,0.972222,0.0,0.002137,0.008475,0.202992,0.948718,0.091102,0.199144,0.0,0.0
1142.0,0.446585,0.0,0.313485,0.221519,0.802977,0.02014,0.621415,0.0,0.007648,0.062724,0.0,1.0,0.204301,0.084211,0.785714,1.0
13961.0,0.496454,0.00086,0.063319,0.037269,0.957095,0.001146,0.86377,0.0016,0.015196,0.02394,0.001866,0.979206,0.18267,0.16129,0.413793,0.0
596.0,0.550336,0.003356,0.058725,0.05597,0.973154,0.0,0.875969,0.0,0.0,0.162338,0.007752,1.0,0.87013,0.272727,0.0,1.0
19971.0,0.471033,0.004056,0.149717,0.091159,0.823995,0.007261,0.673192,0.001581,0.065046,0.058494,0.003526,0.993921,0.225847,0.031075,0.515464,0.0
2357.0,0.45821,0.0,0.222317,0.184808,0.820959,0.03182,0.668037,0.0,0.019527,0.07947,0.0,0.994861,0.254494,0.035587,0.666667,1.0
17727.0,0.56208,0.49309,0.117899,0.11864,0.517798,0.37096,0.656965,0.003696,0.076461,0.111636,0.408177,0.990067,0.348861,0.103689,0.55,1.0
306.0,0.5,0.0,0.094771,0.104575,0.901961,0.0,0.773109,0.0,0.02521,0.084615,0.0,0.991597,0.338462,0.04,1.0,1.0
1360.0,0.471324,0.219853,0.127206,0.091794,0.909559,0.0,0.777547,0.002079,0.031185,0.071429,0.197505,0.991684,0.245174,0.163793,0.666667,1.0
539.0,0.465677,0.0,0.2282,0.190972,0.847866,0.0,0.65625,0.004464,0.017857,0.131783,0.0,0.982143,0.27907,0.036364,0.714286,1.0
1906.0,0.445436,0.006821,0.272298,0.200568,0.785415,0.059287,0.667078,0.002466,0.02836,0.026411,0.003699,0.993835,0.326531,0.052326,0.0,1.0
702.0,0.502849,0.0,0.038462,0.040115,0.955841,0.0,0.841772,0.006329,0.025317,0.122222,0.0,0.987342,0.466667,0.5625,1.0,1.0
392.0,0.479592,0.32398,0.125,0.117647,0.931122,0.0,0.792308,0.0,0.0,0.029851,0.230769,0.992308,0.238806,0.409091,1.0,1.0
1906.0,0.474816,0.20829,0.187303,0.148851,0.875131,0.0,0.713918,0.003866,0.015464,0.131019,0.186856,0.993557,0.257559,0.090426,1.0,1.0
1448.0,0.469613,0.0,0.209945,0.170573,0.873619,0.013812,0.737977,0.0,0.008292,0.118421,0.0,1.0,0.327485,0.067164,0.384615,1.0
260.0,0.473077,0.003846,0.046154,0.043796,0.988462,0.0,0.947368,0.0,0.0,0.25,0.017544,1.0,0.618421,0.25,0.0,1.0
337.0,0.462908,0.005935,0.189911,0.099448,0.84273,0.04451,0.732284,0.0,0.031496,0.07971,0.0,0.92126,0.173913,0.057143,0.5,1.0
1210.0,0.483471,0.001653,0.128926,0.088,0.846281,0.0,0.680672,0.004202,0.058824,0.03055,0.0,0.993698,0.344196,0.107692,0.0,1.0
104.0,0.480769,0.0,0.336539,0.203704,0.836539,0.0,0.659575,0.0,0.021277,0.175439,0.0,1.0,0.280702,0.0,1.0,1.0
354.0,0.485876,0.0,0.09887,0.076923,0.785311,0.073446,0.658915,0.015504,0.031008,0.110345,0.0,1.0,0.393103,0.166667,1.0,1.0
2576.0,0.486413,0.020186,0.132376,0.106576,0.839674,0.028339,0.70284,0.003043,0.040568,0.05916,0.022312,0.985801,0.348282,0.061644,0.75,0.0
54315.0,0.471969,0.00799,0.136795,0.107078,0.839584,0.018651,0.694335,0.005821,0.044484,0.050036,0.006625,0.98197,0.357355,0.076697,0.330397,1.0
18794.0,0.47744,0.191231,0.139353,0.128093,0.854635,0.029371,0.731929,0.004411,0.032299,0.079502,0.173449,0.996158,0.325737,0.100479,0.415842,1.0
8244.0,0.533115,0.084304,0.127365,0.09509,0.712276,0.165696,0.722062,0.000361,0.04434,0.038475,0.08796,0.993511,0.238822,0.060526,0.0,0.0
1859.0,0.458849,0.000538,0.145239,0.120278,0.83432,0.0,0.654619,0.009371,0.041499,0.103241,0.0,0.994645,0.352941,0.036667,0.2,0.0
1291.0,0.480248,0.261813,0.112316,0.140089,0.870643,0.003098,0.698545,0.006237,0.024948,0.190236,0.239085,0.997921,0.430976,0.120219,0.7,1.0
34185.0,0.471201,0.182624,0.168495,0.120042,0.772239,0.102413,0.711866,0.001818,0.045034,0.033232,0.155677,0.983639,0.233264,0.043579,0.266667,0.0
658.0,0.402736,0.019757,0.244681,0.188295,0.755319,0.0,0.579882,0.0,0.050296,0.055866,0.02071,0.997041,0.209497,0.071429,0.0,0.0
1194.0,0.4866,0.001675,0.088777,0.089723,0.903685,0.0,0.77169,0.006849,0.022831,0.060086,0.002283,0.993151,0.184549,0.063291,0.666667,1.0
6594.0,0.494237,0.007734,0.09266,0.053074,0.919776,0.0,0.815133,0.00258,0.033104,0.018565,0.006019,0.972055,0.151477,0.107943,0.434783,0.0
1712.0,0.48715,0.003505,0.294393,0.128702,0.871495,0.0,0.736364,0.001299,0.020779,0.431315,0.003896,0.993507,0.423191,0.086957,0.405405,1.0
1544.0,0.477979,0.0,0.121762,0.073201,0.895725,0.0,0.757042,0.007042,0.02993,0.040541,0.0,0.984155,0.165541,0.119658,0.5,1.0
17460.0,0.487801,0.070676,0.098396,0.06698,0.900802,0.000344,0.784151,0.004314,0.050008,0.036484,0.062949,0.920914,0.22306,0.115007,0.528571,0.0
8885.0,0.494204,0.000225,0.096117,0.068091,0.90332,0.001013,0.773012,0.005609,0.039591,0.093601,0.00033,0.985153,0.322967,0.150224,0.632653,1.0
1541.0,0.463984,0.000649,0.182349,0.115012,0.875406,0.0,0.725522,0.00321,0.027287,0.113798,0.0,0.99358,0.244666,0.074627,0.722222,1.0
68.0,0.5,0.0,0.264706,0.117647,0.720588,0.0,0.454546,0.0,0.030303,0.365385,0.0,1.0,0.211539,0.25,0.666667,1.0
58.0,0.5,0.0,0.258621,0.034483,0.913793,0.0,0.791667,0.0,0.0,0.272727,0.0,1.0,0.424242,0.0,0.0,1.0
5404.0,0.473908,0.185233,0.113805,0.095674,0.854737,0.0,0.69297,0.004782,0.056911,0.067766,0.174079,0.988522,0.477931,0.072289,0.451613,1.0
1343.0,0.498883,0.0,0.099777,0.074294,0.950856,0.0,0.836898,0.002674,0.008021,0.228866,0.0,0.192513,0.542268,0.266667,0.8,1.0
81.0,0.432099,0.0,0.320988,0.23913,0.728395,0.0,0.486487,0.027027,0.027027,0.26,0.0,1.0,0.32,0.444444,1.0,1.0
